Y2-3,DEG1,F,Y65-74,PC,RO	1.1 	0.2 
Y2-3,DEG1,F,Y65-74,PC,RS	0 	: 
Y2-3,DEG1,F,Y65-74,PC,SE	6.2 	4.4 d
Y2-3,DEG1,F,Y65-74,PC,SI	5.1 	11.3 
Y2-3,DEG1,F,Y65-74,PC,SK	4.3 	7.9 
Y2-3,DEG1,F,Y65-74,PC,TR	0 	0 
Y2-3,DEG1,F,Y65-74,PC,UK	: 	9.2 
Y2-3,DEG1,F,Y_GE65,PC,AT	6.8 	10.2 
Y2-3,DEG1,F,Y_GE65,PC,BE	6.0 	4.2 u
Y2-3,DEG1,F,Y_GE65,PC,BG	1.1 	2.5 
Y2-3,DEG1,F,Y_GE65,PC,CY	0.9 	2.0 
Y2-3,DEG1,F,Y_GE65,PC,CZ	10.0 	9.3 
Y2-3,DEG1,F,Y_GE65,PC,DE	12.6 	12.0 
Y2-3,DEG1,F,Y_GE65,PC,DK	11.6 	5.5 
Y2-3,DEG1,F,Y_GE65,PC,EE	2.9 	1.4 
Y2-3,DEG1,F,Y_GE65,PC,EL	3.3 	2.8 
Y2-3,DEG1,F,Y_GE65,PC,ES	5.2 	1.9 
Y2-3,DEG1,F,Y_GE65,PC,EU27_2020	7.8 	6.3 
Y2-3,DEG1,F,Y_GE65,PC,EU28	: 	6.4 
Y2-3,DEG1,F,Y_GE65,PC,FI	3.7 	3.3 
Y2-3,DEG1,F,Y_GE65,PC,FR	10.4 	7.6 
Y2-3,DEG1,F,Y_GE65,PC,HR	8.1 	7.4 
Y2-3,DEG1,F,Y_GE65,PC,HU	5.6 	6.8 
Y2-3,DEG1,F,Y_GE65,PC,IE	3.9 	3.9 u
Y2-3,DEG1,F,Y_GE65,PC,IS	1.2 	2.7 
Y2-3,DEG1,F,Y_GE65,PC,IT	8.8 	6.9 
Y2-3,DEG1,F,Y_GE65,PC,LT	7.8 	9.5 
Y2-3,DEG1,F,Y_GE65,PC,LU	3.7 	7.1 u
Y2-3,DEG1,F,Y_GE65,PC,LV	8.1 	6.0 
Y2-3,DEG1,F,Y_GE65,PC,MT	5.9 	0.8 
Y2-3,DEG1,F,Y_GE65,PC,NL	6.8 	2.4 
Y2-3,DEG1,F,Y_GE65,PC,NO	3.0 	3.0 
Y2-3,DEG1,F,Y_GE65,PC,PL	3.5 	2.1 
Y2-3,DEG1,F,Y_GE65,PC,PT	8.5 	4.7 
Y2-3,DEG1,F,Y_GE65,PC,RO	1.4 	0.5 
Y2-3,DEG1,F,Y_GE65,PC,RS	0 	: 
Y2-3,DEG1,F,Y_GE65,PC,SE	8.1 	8.1 d
Y2-3,DEG1,F,Y_GE65,PC,SI	7.9 	5.1 
Y2-3,DEG1,F,Y_GE65,PC,SK	7.6 	7.7 
Y2-3,DEG1,F,Y_GE65,PC,TR	0 	0 
Y2-3,DEG1,F,Y_GE65,PC,UK	: 	6.8 
Y2-3,DEG1,F,Y_GE75,PC,AT	7.7 	4.0 
Y2-3,DEG1,F,Y_GE75,PC,BE	4.5 	3.9 u
Y2-3,DEG1,F,Y_GE75,PC,BG	0.8 	3.8 
Y2-3,DEG1,F,Y_GE75,PC,CY	0.8 	2.1 
Y2-3,DEG1,F,Y_GE75,PC,CZ	13.0 	9.5 
Y2-3,DEG1,F,Y_GE75,PC,DE	12.1 	13.4 
Y2-3,DEG1,F,Y_GE75,PC,DK	11.7 	6.9 
Y2-3,DEG1,F,Y_GE75,PC,EE	2.9 	2.1 
Y2-3,DEG1,F,Y_GE75,PC,EL	3.9 	2.3 
Y2-3,DEG1,F,Y_GE75,PC,ES	3.6 	2.0 
Y2-3,DEG1,F,Y_GE75,PC,EU27_2020	8.2 	6.8 
Y2-3,DEG1,F,Y_GE75,PC,EU28	: 	6.4 
Y2-3,DEG1,F,Y_GE75,PC,FI	4.3 	4.3 
Y2-3,DEG1,F,Y_GE75,PC,FR	9.4 	10.6 
Y2-3,DEG1,F,Y_GE75,PC,HR	6.3 	3.6 
Y2-3,DEG1,F,Y_GE75,PC,HU	6.2 	7.6 
Y2-3,DEG1,F,Y_GE75,PC,IE	1.7 	2.0 u
Y2-3,DEG1,F,Y_GE75,PC,IS	2.2 	1.7 
Y2-3,DEG1,F,Y_GE75,PC,IT	10.5 	5.4 
Y2-3,DEG1,F,Y_GE75,PC,LT	7.1 	10.9 
Y2-3,DEG1,F,Y_GE75,PC,LU	9.1 u	: u
Y2-3,DEG1,F,Y_GE75,PC,LV	9.3 	6.8 
Y2-3,DEG1,F,Y_GE75,PC,MT	5.0 	1.7 
Y2-3,DEG1,F,Y_GE75,PC,NL	9.3 	0 
Y2-3,DEG1,F,Y_GE75,PC,NO	2.9 	2.3 
Y2-3,DEG1,F,Y_GE75,PC,PL	5.0 	2.9 
Y2-3,DEG1,F,Y_GE75,PC,PT	8.4 	4.9 
Y2-3,DEG1,F,Y_GE75,PC,RO	1.8 	0.8 
Y2-3,DEG1,F,Y_GE75,PC,RS	0 	: 
Y2-3,DEG1,F,Y_GE75,PC,SE	10.1 	12.6 d
Y2-3,DEG1,F,Y_GE75,PC,SI	11.9 	0 
Y2-3,DEG1,F,Y_GE75,PC,SK	13.2 	7.6 
Y2-3,DEG1,F,Y_GE75,PC,TR	0 	0 
Y2-3,DEG1,F,Y_GE75,PC,UK	: 	4.1 
Y2-3,DEG1,M,TOTAL,PC,AT	5.1 	6.8 
Y2-3,DEG1,M,TOTAL,PC,BE	3.0 	2.8 u
Y2-3,DEG1,M,TOTAL,PC,BG	0.9 	1.1 
Y2-3,DEG1,M,TOTAL,PC,CY	0.8 	0.7 
Y2-3,DEG1,M,TOTAL,PC,CZ	5.0 	7.1 
Y2-3,DEG1,M,TOTAL,PC,DE	7.0 	7.8 
Y2-3,DEG1,M,TOTAL,PC,DK	6.2 	3.1 
Y2-3,DEG1,M,TOTAL,PC,EE	2.5 	1.5 
Y2-3,DEG1,M,TOTAL,PC,EL	3.0 	1.9 
Y2-3,DEG1,M,TOTAL,PC,ES	2.9 	1.7 
Y2-3,DEG1,M,TOTAL,PC,EU27_2020	4.4 	4.0 
Y2-3,DEG1,M,TOTAL,PC,EU28	: 	3.7 
Y2-3,DEG1,M,TOTAL,PC,FI	3.4 	1.7 
Y2-3,DEG1,M,TOTAL,PC,FR	5.0 	4.7 
Y2-3,DEG1,M,TOTAL,PC,HR	7.4 	5.9 
Y2-3,DEG1,M,TOTAL,PC,HU	5.1 	2.3 
Y2-3,DEG1,M,TOTAL,PC,IE	1.9 	2.7 
Y2-3,DEG1,M,TOTAL,PC,IS	2.0 	1.3 
Y2-3,DEG1,M,TOTAL,PC,IT	5.4 	4.5 
Y2-3,DEG1,M,TOTAL,PC,LT	3.4 	1.7 
Y2-3,DEG1,M,TOTAL,PC,LU	5.8 	5.6 
Y2-3,DEG1,M,TOTAL,PC,LV	3.3 	4.2 
Y2-3,DEG1,M,TOTAL,PC,MT	2.4 	1.2 
Y2-3,DEG1,M,TOTAL,PC,NL	2.6 	1.5 
Y2-3,DEG1,M,TOTAL,PC,NO	0.9 	1.4 
Y2-3,DEG1,M,TOTAL,PC,PL	1.3 	2.2 
Y2-3,DEG1,M,TOTAL,PC,PT	5.9 	2.9 
Y2-3,DEG1,M,TOTAL,PC,RO	1.0 	0.4 
Y2-3,DEG1,M,TOTAL,PC,RS	0 	: 
Y2-3,DEG1,M,TOTAL,PC,SE	4.1 	3.4 d
Y2-3,DEG1,M,TOTAL,PC,SI	4.2 	4.8 
Y2-3,DEG1,M,TOTAL,PC,SK	5.8 	3.3 
Y2-3,DEG1,M,TOTAL,PC,TR	0 	0 
Y2-3,DEG1,M,TOTAL,PC,UK	: 	2.6 
Y2-3,DEG1,M,Y15-24,PC,AT	1.7 	0.5 
Y2-3,DEG1,M,Y15-24,PC,BE	0 	0 u
Y2-3,DEG1,M,Y15-24,PC,BG	0 	1.1 
Y2-3,DEG1,M,Y15-24,PC,CY	0 	0 
Y2-3,DEG1,M,Y15-24,PC,CZ	1.2 	0 
Y2-3,DEG1,M,Y15-24,PC,DE	1.2 	1.6 
Y2-3,DEG1,M,Y15-24,PC,DK	0 	0 
Y2-3,DEG1,M,Y15-24,PC,EE	0 	2.3 
Y2-3,DEG1,M,Y15-24,PC,EL	0.8 	0.8 
Y2-3,DEG1,M,Y15-24,PC,ES	0.5 	1.1 
Y2-3,DEG1,M,Y15-24,PC,EU27_2020	0.8 	0.9 
Y2-3,DEG1,M,Y15-24,PC,EU28	: 	0.8 
Y2-3,DEG1,M,Y15-24,PC,FI	6.5 	1.3 
Y2-3,DEG1,M,Y15-24,PC,FR	0 	0.9 
Y2-3,DEG1,M,Y15-24,PC,HR	3.8 u	2.8 u
Y2-3,DEG1,M,Y15-24,PC,HU	1.9 	1.6 
Y2-3,DEG1,M,Y15-24,PC,IE	0 	0 u
Y2-3,DEG1,M,Y15-24,PC,IS	0 u	0 u
Y2-3,DEG1,M,Y15-24,PC,IT	0.5 	0.2 
Y2-3,DEG1,M,Y15-24,PC,LT	0 	0 
Y2-3,DEG1,M,Y15-24,PC,LU	0 u	: u
Y2-3,DEG1,M,Y15-24,PC,LV	0.6 	4.0 
Y2-3,DEG1,M,Y15-24,PC,MT	0 	2.0 
Y2-3,DEG1,M,Y15-24,PC,NL	0 	0.6 
Y2-3,DEG1,M,Y15-24,PC,NO	1.0 	0 
Y2-3,DEG1,M,Y15-24,PC,PL	3.1 	0.5 
Y2-3,DEG1,M,Y15-24,PC,PT	0.9 	0.1 
Y2-3,DEG1,M,Y15-24,PC,RO	0.3 	0 
Y2-3,DEG1,M,Y15-24,PC,RS	0 	: 
Y2-3,DEG1,M,Y15-24,PC,SE	0.7 	0 d
Y2-3,DEG1,M,Y15-24,PC,SI	0 	0 
Y2-3,DEG1,M,Y15-24,PC,SK	4.0 	1.7 
Y2-3,DEG1,M,Y15-24,PC,TR	0 	0 
Y2-3,DEG1,M,Y15-24,PC,UK	: 	0 
Y2-3,DEG1,M,Y15-29,PC,AT	2.6 	: 
Y2-3,DEG1,M,Y15-29,PC,BE	0 	: 
Y2-3,DEG1,M,Y15-29,PC,BG	0.7 	: 
Y2-3,DEG1,M,Y15-29,PC,CY	0.4 	: 
Y2-3,DEG1,M,Y15-29,PC,CZ	1.5 	: 
Y2-3,DEG1,M,Y15-29,PC,DE	2.3 	: 
Y2-3,DEG1,M,Y15-29,PC,DK	3.4 	: 
Y2-3,DEG1,M,Y15-29,PC,EE	1.2 	: 
Y2-3,DEG1,M,Y15-29,PC,EL	2.5 	: 
Y2-3,DEG1,M,Y15-29,PC,ES	0.9 	: 
Y2-3,DEG1,M,Y15-29,PC,EU27_2020	1.6 	: 
Y2-3,DEG1,M,Y15-29,PC,FI	3.5 	: 
Y2-3,DEG1,M,Y15-29,PC,FR	1.4 	: 
Y2-3,DEG1,M,Y15-29,PC,HR	2.3 u	: 
Y2-3,DEG1,M,Y15-29,PC,HU	2.0 	: 
Y2-3,DEG1,M,Y15-29,PC,IE	0 	: 
Y2-3,DEG1,M,Y15-29,PC,IS	0 	: 
Y2-3,DEG1,M,Y15-29,PC,IT	0.9 	: 
Y2-3,DEG1,M,Y15-29,PC,LT	1.5 	: 
Y2-3,DEG1,M,Y15-29,PC,LU	5.8 	: 
Y2-3,DEG1,M,Y15-29,PC,LV	2.7 	: 
Y2-3,DEG1,M,Y15-29,PC,MT	1.9 	: 
Y2-3,DEG1,M,Y15-29,PC,NL	0.7 	: 
Y2-3,DEG1,M,Y15-29,PC,NO	1.1 	: 
Y2-3,DEG1,M,Y15-29,PC,PL	3.4 	: 
Y2-3,DEG1,M,Y15-29,PC,PT	0.6 	: 
Y2-3,DEG1,M,Y15-29,PC,RO	0.5 	: 
Y2-3,DEG1,M,Y15-29,PC,RS	0 	: 
Y2-3,DEG1,M,Y15-29,PC,SE	2.0 	: 
Y2-3,DEG1,M,Y15-29,PC,SI	0 	: 
Y2-3,DEG1,M,Y15-29,PC,SK	4.4 	: 
Y2-3,DEG1,M,Y15-29,PC,TR	0 	: 
Y2-3,DEG1,M,Y15-44,PC,AT	: 	4.1 
Y2-3,DEG1,M,Y15-44,PC,BE	: 	0.8 u
Y2-3,DEG1,M,Y15-44,PC,BG	: 	1.3 
Y2-3,DEG1,M,Y15-44,PC,CY	: 	0.4 
Y2-3,DEG1,M,Y15-44,PC,CZ	: 	3.0 
Y2-3,DEG1,M,Y15-44,PC,DE	: 	3.8 
Y2-3,DEG1,M,Y15-44,PC,DK	: 	1.2 
Y2-3,DEG1,M,Y15-44,PC,EE	: 	1.1 
Y2-3,DEG1,M,Y15-44,PC,EL	: 	1.7 
Y2-3,DEG1,M,Y15-44,PC,ES	: 	0.9 
Y2-3,DEG1,M,Y15-44,PC,EU27_2020	: 	2.0 
Y2-3,DEG1,M,Y15-44,PC,EU28	: 	1.8 
Y2-3,DEG1,M,Y15-44,PC,FI	: 	1.0 
Y2-3,DEG1,M,Y15-44,PC,FR	: 	2.7 
Y2-3,DEG1,M,Y15-44,PC,HR	: 	2.9 
Y2-3,DEG1,M,Y15-44,PC,HU	: 	1.8 
Y2-3,DEG1,M,Y15-44,PC,IE	: 	1.3 
Y2-3,DEG1,M,Y15-44,PC,IS	: 	0.7 
Y2-3,DEG1,M,Y15-44,PC,IT	: 	1.2 
Y2-3,DEG1,M,Y15-44,PC,LT	: 	0.6 
Y2-3,DEG1,M,Y15-44,PC,LU	: 	3.3 
Y2-3,DEG1,M,Y15-44,PC,LV	: 	4.1 
Y2-3,DEG1,M,Y15-44,PC,MT	: 	0.9 
Y2-3,DEG1,M,Y15-44,PC,NL	: 	1.0 
Y2-3,DEG1,M,Y15-44,PC,NO	: 	0.6 
Y2-3,DEG1,M,Y15-44,PC,PL	: 	1.7 
Y2-3,DEG1,M,Y15-44,PC,PT	: 	1.1 
Y2-3,DEG1,M,Y15-44,PC,RO	: 	0.2 
Y2-3,DEG1,M,Y15-44,PC,SE	: 	2.8 d
Y2-3,DEG1,M,Y15-44,PC,SI	: 	0.9 
Y2-3,DEG1,M,Y15-44,PC,SK	: 	2.3 
Y2-3,DEG1,M,Y15-44,PC,TR	: 	0 
Y2-3,DEG1,M,Y15-44,PC,UK	: 	0.7 
Y2-3,DEG1,M,Y15-64,PC,AT	4.8 	6.9 
Y2-3,DEG1,M,Y15-64,PC,BE	1.9 	2.7 u
Y2-3,DEG1,M,Y15-64,PC,BG	0.3 	1.0 
Y2-3,DEG1,M,Y15-64,PC,CY	0.5 	0.8 
Y2-3,DEG1,M,Y15-64,PC,CZ	3.1 	4.5 
Y2-3,DEG1,M,Y15-64,PC,DE	5.3 	6.5 
Y2-3,DEG1,M,Y15-64,PC,DK	4.6 	2.9 
Y2-3,DEG1,M,Y15-64,PC,EE	2.4 	1.4 
Y2-3,DEG1,M,Y15-64,PC,EL	2.3 	1.9 
Y2-3,DEG1,M,Y15-64,PC,ES	2.6 	1.3 
Y2-3,DEG1,M,Y15-64,PC,EU27_2020	3.3 	3.3 
Y2-3,DEG1,M,Y15-64,PC,EU28	: 	3.1 
Y2-3,DEG1,M,Y15-64,PC,FI	3.4 	1.0 
Y2-3,DEG1,M,Y15-64,PC,FR	3.3 	4.3 
Y2-3,DEG1,M,Y15-64,PC,HR	6.8 	5.4 
Y2-3,DEG1,M,Y15-64,PC,HU	4.6 	2.5 
Y2-3,DEG1,M,Y15-64,PC,IE	1.6 	2.4 
Y2-3,DEG1,M,Y15-64,PC,IS	1.8 	1.0 
Y2-3,DEG1,M,Y15-64,PC,IT	4.2 	3.3 
Y2-3,DEG1,M,Y15-64,PC,LT	2.6 	1.4 
Y2-3,DEG1,M,Y15-64,PC,LU	5.7 	5.7 
Y2-3,DEG1,M,Y15-64,PC,LV	3.0 	4.2 
Y2-3,DEG1,M,Y15-64,PC,MT	1.9 	1.2 
Y2-3,DEG1,M,Y15-64,PC,NL	1.7 	1.4 
Y2-3,DEG1,M,Y15-64,PC,NO	0.6 	1.2 
Y2-3,DEG1,M,Y15-64,PC,PL	1.4 	2.3 
Y2-3,DEG1,M,Y15-64,PC,PT	4.0 	2.3 
Y2-3,DEG1,M,Y15-64,PC,RO	0.7 	0.4 
Y2-3,DEG1,M,Y15-64,PC,RS	0 	: 
Y2-3,DEG1,M,Y15-64,PC,SE	3.7 	3.0 d
Y2-3,DEG1,M,Y15-64,PC,SI	2.8 	3.4 
Y2-3,DEG1,M,Y15-64,PC,SK	5.7 	2.5 
Y2-3,DEG1,M,Y15-64,PC,TR	0 	0 
Y2-3,DEG1,M,Y15-64,PC,UK	: 	1.7 
Y2-3,DEG1,M,Y25-34,PC,AT	4.5 	3.6 
Y2-3,DEG1,M,Y25-34,PC,BE	0.3 	0.9 u
Y2-3,DEG1,M,Y25-34,PC,BG	0.7 	0.8 
Y2-3,DEG1,M,Y25-34,PC,CY	0.4 	0 
Y2-3,DEG1,M,Y25-34,PC,CZ	3.1 	3.4 
Y2-3,DEG1,M,Y25-34,PC,DE	3.7 	2.8 
Y2-3,DEG1,M,Y25-34,PC,DK	3.8 	0.7 
Y2-3,DEG1,M,Y25-34,PC,EE	2.0 	0.6 
Y2-3,DEG1,M,Y25-34,PC,EL	4.0 	2.0 
Y2-3,DEG1,M,Y25-34,PC,ES	1.8 	0.4 
Y2-3,DEG1,M,Y25-34,PC,EU27_2020	2.5 	2.0 
Y2-3,DEG1,M,Y25-34,PC,EU28	: 	1.8 
Y2-3,DEG1,M,Y25-34,PC,FI	0.5 	0.9 
Y2-3,DEG1,M,Y25-34,PC,FR	2.5 	4.2 
Y2-3,DEG1,M,Y25-34,PC,HR	0 	2.9 u
Y2-3,DEG1,M,Y25-34,PC,HU	3.7 	2.0 
Y2-3,DEG1,M,Y25-34,PC,IE	1.0 	2.0 
Y2-3,DEG1,M,Y25-34,PC,IS	0 	0.4 
Y2-3,DEG1,M,Y25-34,PC,IT	2.1 	0.7 
Y2-3,DEG1,M,Y25-34,PC,LT	3.0 	0.8 
Y2-3,DEG1,M,Y25-34,PC,LU	6.9 	5.1 
Y2-3,DEG1,M,Y25-34,PC,LV	2.9 	4.8 
Y2-3,DEG1,M,Y25-34,PC,MT	1.9 	0 
Y2-3,DEG1,M,Y25-34,PC,NL	1.0 	1.6 
Y2-3,DEG1,M,Y25-34,PC,NO	0.6 	0.7 
Y2-3,DEG1,M,Y25-34,PC,PL	2.3 	2.4 
Y2-3,DEG1,M,Y25-34,PC,PT	0.1 	1.5 
Y2-3,DEG1,M,Y25-34,PC,RO	0.4 	0 
Y2-3,DEG1,M,Y25-34,PC,RS	0 	: 
Y2-3,DEG1,M,Y25-34,PC,SE	4.7 	3.6 d
Y2-3,DEG1,M,Y25-34,PC,SI	1.1 	0 
Y2-3,DEG1,M,Y25-34,PC,SK	4.1 	3.8 
Y2-3,DEG1,M,Y25-34,PC,TR	0 	0 
Y2-3,DEG1,M,Y25-34,PC,UK	: 	0.7 
Y2-3,DEG1,M,Y35-44,PC,AT	6.7 	8.5 
Y2-3,DEG1,M,Y35-44,PC,BE	1.2 	1.1 u
Y2-3,DEG1,M,Y35-44,PC,BG	0 	1.9 
Y2-3,DEG1,M,Y35-44,PC,CY	0.6 	1.3 
Y2-3,DEG1,M,Y35-44,PC,CZ	0 	4.6 
Y2-3,DEG1,M,Y35-44,PC,DE	3.9 	6.9 
Y2-3,DEG1,M,Y35-44,PC,DK	1.0 	3.1 
Y2-3,DEG1,M,Y35-44,PC,EE	1.5 	0.8 
Y2-3,DEG1,M,Y35-44,PC,EL	2.5 	2.0 
Y2-3,DEG1,M,Y35-44,PC,ES	1.3 	1.2 
Y2-3,DEG1,M,Y35-44,PC,EU27_2020	2.3 	2.8 
Y2-3,DEG1,M,Y35-44,PC,EU28	: 	2.6 
Y2-3,DEG1,M,Y35-44,PC,FI	3.9 	1.0 
Y2-3,DEG1,M,Y35-44,PC,FR	1.4 	2.7 
Y2-3,DEG1,M,Y35-44,PC,HR	6.8 	3.1 u
Y2-3,DEG1,M,Y35-44,PC,HU	5.2 	1.8 
Y2-3,DEG1,M,Y35-44,PC,IE	1.0 	1.4 
Y2-3,DEG1,M,Y35-44,PC,IS	0.3 	1.4 
Y2-3,DEG1,M,Y35-44,PC,IT	2.3 	2.4 
Y2-3,DEG1,M,Y35-44,PC,LT	2.3 	0.9 
Y2-3,DEG1,M,Y35-44,PC,LU	5.2 	0 
Y2-3,DEG1,M,Y35-44,PC,LV	3.9 	3.3 
Y2-3,DEG1,M,Y35-44,PC,MT	0.6 	1.0 
Y2-3,DEG1,M,Y35-44,PC,NL	1.8 	0.8 
Y2-3,DEG1,M,Y35-44,PC,NO	0 	1.1 
Y2-3,DEG1,M,Y35-44,PC,PL	0.4 	1.8 
Y2-3,DEG1,M,Y35-44,PC,PT	6.0 	1.6 
Y2-3,DEG1,M,Y35-44,PC,RO	0.9 	0.4 
Y2-3,DEG1,M,Y35-44,PC,RS	0 	: 
Y2-3,DEG1,M,Y35-44,PC,SE	3.4 	4.7 d
Y2-3,DEG1,M,Y35-44,PC,SI	1.0 	2.6 
Y2-3,DEG1,M,Y35-44,PC,SK	3.8 	0.9 
Y2-3,DEG1,M,Y35-44,PC,TR	0 	0 
Y2-3,DEG1,M,Y35-44,PC,UK	: 	1.2 
Y2-3,DEG1,M,Y45-54,PC,AT	5.7 	12.6 
Y2-3,DEG1,M,Y45-54,PC,BE	2.7 	5.6 u
Y2-3,DEG1,M,Y45-54,PC,BG	0.4 	1.1 
Y2-3,DEG1,M,Y45-54,PC,CY	0.8 	1.3 
Y2-3,DEG1,M,Y45-54,PC,CZ	2.4 	4.4 
Y2-3,DEG1,M,Y45-54,PC,DE	8.4 	8.4 
Y2-3,DEG1,M,Y45-54,PC,DK	7.3 	5.5 
Y2-3,DEG1,M,Y45-54,PC,EE	4.3 	2.5 
Y2-3,DEG1,M,Y45-54,PC,EL	2.4 	2.8 
Y2-3,DEG1,M,Y45-54,PC,ES	3.2 	1.9 
Y2-3,DEG1,M,Y45-54,PC,EU27_2020	4.4 	4.6 
Y2-3,DEG1,M,Y45-54,PC,EU28	: 	4.1 
Y2-3,DEG1,M,Y45-54,PC,FI	2.0 	1.6 
Y2-3,DEG1,M,Y45-54,PC,FR	3.3 	5.0 
Y2-3,DEG1,M,Y45-54,PC,HR	6.0 u	10.7 
Y2-3,DEG1,M,Y45-54,PC,HU	8.0 	3.2 
Y2-3,DEG1,M,Y45-54,PC,IE	4.5 	4.9 
Y2-3,DEG1,M,Y45-54,PC,IS	2.9 	1.4 
Y2-3,DEG1,M,Y45-54,PC,IT	5.0 	4.3 
Y2-3,DEG1,M,Y45-54,PC,LT	4.3 	2.7 
Y2-3,DEG1,M,Y45-54,PC,LU	4.8 	9.7 
Y2-3,DEG1,M,Y45-54,PC,LV	2.4 	2.5 
Y2-3,DEG1,M,Y45-54,PC,MT	0 	1.5 
Y2-3,DEG1,M,Y45-54,PC,NL	2.5 	1.5 
Y2-3,DEG1,M,Y45-54,PC,NO	0 	2.4 
Y2-3,DEG1,M,Y45-54,PC,PL	1.1 	3.8 
Y2-3,DEG1,M,Y45-54,PC,PT	4.0 	4.6 
Y2-3,DEG1,M,Y45-54,PC,RO	0.4 	0.5 
Y2-3,DEG1,M,Y45-54,PC,RS	0 	: 
Y2-3,DEG1,M,Y45-54,PC,SE	4.0 	2.3 d
Y2-3,DEG1,M,Y45-54,PC,SI	3.3 	4.7 
Y2-3,DEG1,M,Y45-54,PC,SK	11.0 	3.1 
Y2-3,DEG1,M,Y45-54,PC,TR	0 	0 
Y2-3,DEG1,M,Y45-54,PC,UK	: 	1.5 
Y2-3,DEG1,M,Y45-64,PC,AT	5.3 	12.0 
Y2-3,DEG1,M,Y45-64,PC,BE	4.1 	5.5 u
Y2-3,DEG1,M,Y45-64,PC,BG	0.4 	0.5 
Y2-3,DEG1,M,Y45-64,PC,CY	0.8 	1.6 
Y2-3,DEG1,M,Y45-64,PC,CZ	6.0 	7.2 
Y2-3,DEG1,M,Y45-64,PC,DE	8.8 	10.4 
Y2-3,DEG1,M,Y45-64,PC,DK	9.4 	6.4 
Y2-3,DEG1,M,Y45-64,PC,EE	4.3 	2.0 
Y2-3,DEG1,M,Y45-64,PC,EL	2.1 	2.2 
Y2-3,DEG1,M,Y45-64,PC,ES	4.4 	1.8 
Y2-3,DEG1,M,Y45-64,PC,EU27_2020	5.4 	5.3 
Y2-3,DEG1,M,Y45-64,PC,EU28	: 	5.0 
Y2-3,DEG1,M,Y45-64,PC,FI	3.6 	0.8 
Y2-3,DEG1,M,Y45-64,PC,FR	6.2 	6.8 
Y2-3,DEG1,M,Y45-64,PC,HR	11.7 	8.7 
Y2-3,DEG1,M,Y45-64,PC,HU	5.7 	3.7 
Y2-3,DEG1,M,Y45-64,PC,IE	3.8 	4.7 
Y2-3,DEG1,M,Y45-64,PC,IS	3.8 	1.7 
Y2-3,DEG1,M,Y45-64,PC,IT	6.9 	5.9 
Y2-3,DEG1,M,Y45-64,PC,LT	3.4 	3.0 
Y2-3,DEG1,M,Y45-64,PC,LU	7.3 	9.5 
Y2-3,DEG1,M,Y45-64,PC,LV	3.4 	4.5 
Y2-3,DEG1,M,Y45-64,PC,MT	3.7 	1.6 
Y2-3,DEG1,M,Y45-64,PC,NL	2.9 	2.2 
Y2-3,DEG1,M,Y45-64,PC,NO	0.7 	2.5 
Y2-3,DEG1,M,Y45-64,PC,PL	1.1 	3.3 
Y2-3,DEG1,M,Y45-64,PC,PT	5.7 	3.9 
Y2-3,DEG1,M,Y45-64,PC,RO	0.8 	0.6 
Y2-3,DEG1,M,Y45-64,PC,RS	0 	: 
Y2-3,DEG1,M,Y45-64,PC,SE	4.8 	3.2 d
Y2-3,DEG1,M,Y45-64,PC,SI	5.4 	7.6 
Y2-3,DEG1,M,Y45-64,PC,SK	9.0 	3.0 
Y2-3,DEG1,M,Y45-64,PC,TR	0 	0 
Y2-3,DEG1,M,Y45-64,PC,UK	: 	3.0 
Y2-3,DEG1,M,Y50-74,PC,AT	5.9 	9.6 
Y2-3,DEG1,M,Y50-74,PC,BE	5.5 	5.2 u
Y2-3,DEG1,M,Y50-74,PC,BG	1.0 	0.4 
Y2-3,DEG1,M,Y50-74,PC,CY	0.9 	1.0 
Y2-3,DEG1,M,Y50-74,PC,CZ	10.0 	10.3 
Y2-3,DEG1,M,Y50-74,PC,DE	10.6 	11.5 
Y2-3,DEG1,M,Y50-74,PC,DK	10.9 	5.7 
Y2-3,DEG1,M,Y50-74,PC,EE	3.2 	1.7 
Y2-3,DEG1,M,Y50-74,PC,EL	3.3 	1.6 
Y2-3,DEG1,M,Y50-74,PC,ES	5.4 	2.7 
Y2-3,DEG1,M,Y50-74,PC,EU27_2020	6.8 	6.0 
Y2-3,DEG1,M,Y50-74,PC,EU28	: 	5.8 
Y2-3,DEG1,M,Y50-74,PC,FI	3.6 	2.7 
Y2-3,DEG1,M,Y50-74,PC,FR	9.1 	7.5 
Y2-3,DEG1,M,Y50-74,PC,HR	10.5 	7.7 
Y2-3,DEG1,M,Y50-74,PC,HU	4.3 	2.4 
Y2-3,DEG1,M,Y50-74,PC,IE	3.5 	5.1 
Y2-3,DEG1,M,Y50-74,PC,IS	3.2 	2.1 
Y2-3,DEG1,M,Y50-74,PC,IT	8.4 	8.0 
Y2-3,DEG1,M,Y50-74,PC,LT	4.5 	3.0 
Y2-3,DEG1,M,Y50-74,PC,LU	8.5 	11.5 
Y2-3,DEG1,M,Y50-74,PC,LV	4.2 	5.0 
Y2-3,DEG1,M,Y50-74,PC,MT	5.6 	1.1 
Y2-3,DEG1,M,Y50-74,PC,NL	3.9 	2.4 
Y2-3,DEG1,M,Y50-74,PC,NO	1.7 	2.0 
Y2-3,DEG1,M,Y50-74,PC,PL	1.1 	2.6 
